timestamp,url,method,status,proto,scenario,group,http_reqs,http_req_duration,http_req_blocked,http_req_connecting,http_req_tls_handshaking,http_req_sending,http_req_waiting,http_req_receiving,http_req_failed,datetime,check_load schedules success,check_load class success,check_claim lock success,check_claim entry success,check_payment success,check_get booking success
1751452298,http://localhost:8080/api/v1/claim/entry/a90a5937-b1a6-4fb0-85f2-bdea204d7f6d,POST,200.0,HTTP/1.1,default,,1.0,119.807,0.0,0.0,0.0,0.0,119.807,0.0,0.0,2025-07-02 17:31:38,,,,,,
1751452299,http://localhost:8080/api/v1/claim/lock,POST,201.0,HTTP/1.1,default,,1.0,8.151,0.0,0.0,0.0,0.0,8.151,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,unknown,unknown,unknown,,default,,,,,,,,,,,2025-07-02 17:31:39,1.0,1.0,1.0,1.0,1.0,1.0
1751452299,http://localhost:8080/api/v1/schedule/11,GET,200.0,HTTP/1.1,default,,1.0,4.2123,0.0,0.0,0.0,0.0,4.2123,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/schedules,GET,200.0,HTTP/1.1,default,,1.0,4.5393,1.3827,1.3827,0.0,0.0,4.5393,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/payment/callback,POST,200.0,HTTP/1.1,default,,1.0,2.3605,0.0,0.0,0.0,0.0,2.3605,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/claim/entry/e041ab37-db7f-44a7-a9d0-2e7d5844e349,POST,200.0,HTTP/1.1,default,,1.0,124.4407,0.0,0.0,0.0,0.0,124.4407,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/schedule/9,GET,200.0,HTTP/1.1,default,,1.0,6.8192,0.0,0.0,0.0,0.0,6.8192,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/claim/entry/29db9a89-494d-41cc-b70b-77151d0fd55e,POST,200.0,HTTP/1.1,default,,1.0,133.0899,0.0,0.0,0.0,0.0,133.0899,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/booking/order/LBH-20250702103137559093500-475f9583f78901cf,GET,200.0,HTTP/1.1,default,,1.0,1.8753,0.0,0.0,0.0,0.0,1.8753,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/claim/entry/3b735d5c-7854-4bf8-9de7-974714a323b0,POST,200.0,HTTP/1.1,default,,1.0,125.1733,0.0,0.0,0.0,0.0,125.1733,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/booking/order/LBH-20250702103137830715500-0a1369aca6ba176d,GET,200.0,HTTP/1.1,default,,1.0,9.5666,0.0,0.0,0.0,0.0,9.5666,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452299,http://localhost:8080/api/v1/schedule/10,GET,200.0,HTTP/1.1,default,,1.0,7.2091,0.0,0.0,0.0,0.0,7.2091,0.0,0.0,2025-07-02 17:31:39,,,,,,
1751452300,http://localhost:8080/api/v1/schedules,GET,200.0,HTTP/1.1,default,,1.0,2.1523,0.0,0.0,0.0,0.0,2.1523,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,unknown,unknown,unknown,,default,,,,,,,,,,,2025-07-02 17:31:40,1.0,1.0,1.0,1.0,1.0,1.0
1751452300,http://localhost:8080/api/v1/claim/entry/53475c99-bb22-49e6-9c3d-1768d1bd78f1,POST,200.0,HTTP/1.1,default,,1.0,124.5772,0.0,0.0,0.0,0.0,124.5772,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/claim/lock,POST,201.0,HTTP/1.1,default,,1.0,111.2848,0.0,0.0,0.0,0.0,111.2848,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/payment/callback,POST,200.0,HTTP/1.1,default,,1.0,2.3141,0.0,0.0,0.0,0.0,1.7993,0.5148,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/booking/order/LBH-20250702103138115928300-cf1e607c6df3b49b,GET,200.0,HTTP/1.1,default,,1.0,6.2973,0.0,0.0,0.0,0.0,6.2973,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/schedule/9,GET,200.0,HTTP/1.1,default,,1.0,9.5567,0.0,0.0,0.0,0.0,9.5567,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/claim/entry/b06d0c9e-6f87-49b5-b2e7-94e5a7d3cf2b,POST,200.0,HTTP/1.1,default,,1.0,121.3206,0.0,0.0,0.0,0.0,121.3206,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/booking/order/MLB-20250702103138347697800-508099407f0a984e,GET,200.0,HTTP/1.1,default,,1.0,1.1802,0.0,0.0,0.0,0.0,1.1802,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/schedule/12,GET,200.0,HTTP/1.1,default,,1.0,4.3681,0.0,0.0,0.0,0.0,4.3681,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/claim/entry/b3f8ce2d-49af-4272-94a5-57d67458922d,POST,200.0,HTTP/1.1,default,,1.0,130.8481,0.0,0.0,0.0,0.0,130.8481,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/booking/order/LBH-20250702103138614623800-b3829533070b43e6,GET,200.0,HTTP/1.1,default,,1.0,1.6262,0.0,0.0,0.0,0.0,1.6262,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452300,http://localhost:8080/api/v1/claim/entry/e141fe9e-bfee-4eb0-ade9-d31b95b35bee,POST,200.0,HTTP/1.1,default,,1.0,124.1576,0.0,0.0,0.0,0.0,124.1576,0.0,0.0,2025-07-02 17:31:40,,,,,,
1751452301,http://localhost:8080/api/v1/claim/lock,POST,201.0,HTTP/1.1,default,,1.0,7.6688,0.0,0.0,0.0,0.0,7.6688,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,unknown,unknown,unknown,,default,,,,,,,,,,,2025-07-02 17:31:41,1.0,1.0,1.0,1.0,1.0,1.0
1751452301,http://localhost:8080/api/v1/schedules,GET,200.0,HTTP/1.1,default,,1.0,2.2708,0.5059,0.5059,0.0,0.0,1.7552,0.5156,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/schedule/9,GET,200.0,HTTP/1.1,default,,1.0,5.6779,0.0,0.0,0.0,0.0,5.1624,0.5155,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/payment/callback,POST,200.0,HTTP/1.1,default,,1.0,3.1472,0.0,0.0,0.0,0.0,3.1472,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/claim/entry/c8e82796-f4c4-465f-8db5-1cd4c33f7c13,POST,200.0,HTTP/1.1,default,,1.0,121.3157,0.0,0.0,0.0,0.0,121.3157,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/booking/order/LBH-20250702103138877458700-7186d7d87ec73dd4,GET,200.0,HTTP/1.1,default,,1.0,1.9316,0.0,0.0,0.0,0.0,1.9316,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/booking/order/MLB-20250702103139130874600-fecb721e17c2b8f6,GET,200.0,HTTP/1.1,default,,1.0,4.2356,0.0,0.0,0.0,0.0,4.2356,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/schedule/10,GET,200.0,HTTP/1.1,default,,1.0,3.4706,0.0,0.0,0.0,0.0,3.4706,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/claim/entry/bd329981-a327-42f1-914b-482b4f067b41,POST,200.0,HTTP/1.1,default,,1.0,128.1565,0.0,0.0,0.0,0.0,128.1565,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/booking/order/MLB-20250702103139409408500-c562f40f68ca8a78,GET,200.0,HTTP/1.1,default,,1.0,1.7211,0.0,0.0,0.0,0.0,1.197,0.5241,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/claim/entry/d9b1ad29-355e-480f-adf2-99775e704ebb,POST,200.0,HTTP/1.1,default,,1.0,126.6326,0.0,0.0,0.0,0.0,126.6326,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/schedule/12,GET,200.0,HTTP/1.1,default,,1.0,4.6215,0.0,0.0,0.0,0.0,4.6215,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/booking/order/LBH-20250702103139669371900-d86ed7ccad30bf63,GET,200.0,HTTP/1.1,default,,1.0,1.5719,0.0,0.0,0.0,0.0,1.0534,0.5185,0.0,2025-07-02 17:31:41,,,,,,
1751452301,http://localhost:8080/api/v1/claim/entry/aaa6a03e-e8a0-44e4-b371-956fb621601f,POST,200.0,HTTP/1.1,default,,1.0,125.4945,0.0,0.0,0.0,0.0,125.4945,0.0,0.0,2025-07-02 17:31:41,,,,,,
1751452302,http://localhost:8080/api/v1/schedules,GET,200.0,HTTP/1.1,default,,1.0,2.7287,0.5824,0.5824,0.0,0.0,2.7287,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,unknown,unknown,unknown,,default,,,,,,,,,,,2025-07-02 17:31:42,1.0,1.0,1.0,1.0,1.0,1.0
1751452302,http://localhost:8080/api/v1/schedule/12,GET,200.0,HTTP/1.1,default,,1.0,5.1928,0.0,0.0,0.0,0.0,5.1928,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/claim/lock,POST,201.0,HTTP/1.1,default,,1.0,4.9859,0.0,0.0,0.0,0.0,4.9859,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/booking/order/LBH-20250702103139928837800-324cea51ca763599,GET,200.0,HTTP/1.1,default,,1.0,1.299,0.0,0.0,0.0,0.0,1.299,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/payment/callback,POST,200.0,HTTP/1.1,default,,1.0,2.8287,0.0,0.0,0.0,0.0,2.8287,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/claim/entry/62a50da5-0f78-417f-ad6f-dce7e21b20e7,POST,200.0,HTTP/1.1,default,,1.0,137.0146,0.0,0.0,0.0,0.0,137.0146,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/booking/order/LBH-20250702103140191746400-a1950bb23c96f0a0,GET,200.0,HTTP/1.1,default,,1.0,3.9901,0.0,0.0,0.0,0.0,3.9901,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/schedule/11,GET,200.0,HTTP/1.1,default,,1.0,9.5122,0.0,0.0,0.0,0.0,9.5122,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/claim/entry/cd90d945-a6df-4eb3-866f-24a5c81bf8f0,POST,200.0,HTTP/1.1,default,,1.0,125.3653,0.0,0.0,0.0,0.0,125.3653,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/claim/entry/07864757-7ef3-425d-b3d4-8005c519bf50,POST,200.0,HTTP/1.1,default,,1.0,124.7928,0.0,0.0,0.0,0.0,124.7928,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/booking/order/LBH-20250702103140556547400-90609acb75813362,GET,200.0,HTTP/1.1,default,,1.0,2.4615,0.0,0.0,0.0,0.0,2.4615,0.0,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/schedule/9,GET,200.0,HTTP/1.1,default,,1.0,5.8434,0.0,0.0,0.0,0.0,5.2798,0.5636,0.0,2025-07-02 17:31:42,,,,,,
1751452302,http://localhost:8080/api/v1/booking/order/LBH-20250702103140710426500-6a00d567a32b5f82,GET,200.0,HTTP/1.1,default,,1.0,5.9323,0.0,0.0,0.0,0.0,5.4062,0.5261,0.0,2025-07-02 17:31:42,,,,,,
1751452303,http://localhost:8080/api/v1/claim/entry/c21be5ef-bdb2-4db1-bec2-ff494923e3b5,POST,200.0,HTTP/1.1,default,,1.0,125.3006,0.0,0.0,0.0,0.5213,124.7793,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,unknown,unknown,unknown,,default,,,,,,,,,,,2025-07-02 17:31:43,1.0,1.0,1.0,1.0,1.0,1.0
1751452303,http://localhost:8080/api/v1/schedules,GET,200.0,HTTP/1.1,default,,1.0,3.3631,1.0917,0.5548,0.0,0.5369,2.8262,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/schedule/9,GET,200.0,HTTP/1.1,default,,1.0,4.2165,0.0,0.0,0.0,0.0,4.2165,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/claim/lock,POST,201.0,HTTP/1.1,default,,1.0,4.4471,0.0,0.0,0.0,0.0,4.4471,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/booking/order/MLB-20250702103140985388300-18973a760c39a81d,GET,200.0,HTTP/1.1,default,,1.0,2.6948,0.0,0.0,0.0,0.0,2.6948,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/payment/callback,POST,200.0,HTTP/1.1,default,,1.0,3.4724,0.0,0.0,0.0,0.0,3.4724,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/claim/entry/21dc401e-18b0-48db-a1fa-10e9451bb3d9,POST,200.0,HTTP/1.1,default,,1.0,135.7793,0.0,0.0,0.0,0.0,135.7793,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/schedule/11,GET,200.0,HTTP/1.1,default,,1.0,4.708,0.0,0.0,0.0,0.0,4.708,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/booking/order/LBH-20250702103141340906900-651a97228a67eab0,GET,200.0,HTTP/1.1,default,,1.0,4.6337,0.0,0.0,0.0,0.3281,4.3056,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/schedule/10,GET,200.0,HTTP/1.1,default,,1.0,7.245,0.0,0.0,0.0,0.0,7.245,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/booking/order/LBH-20250702103141505824400-361130938ad5b7cf,GET,200.0,HTTP/1.1,default,,1.0,5.4963,0.0,0.0,0.0,0.0,5.4963,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/claim/entry/8ee0a59a-b8b6-4030-bb3e-1f9d9a6e5099,POST,200.0,HTTP/1.1,default,,1.0,130.1375,0.0,0.0,0.0,0.0,130.1375,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452303,http://localhost:8080/api/v1/booking/order/MLB-20250702103141774372700-77340a9ad876b235,GET,200.0,HTTP/1.1,default,,1.0,4.1101,0.0,0.0,0.0,0.0,4.1101,0.0,0.0,2025-07-02 17:31:43,,,,,,
1751452304,http://localhost:8080/api/v1/schedules,GET,200.0,HTTP/1.1,default,,1.0,2.2694,0.0,0.0,0.0,0.0,2.2694,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,unknown,unknown,unknown,,default,,,,,,,,,,,2025-07-02 17:31:44,1.0,1.0,1.0,1.0,1.0,1.0
1751452304,http://localhost:8080/api/v1/claim/entry/e4e7bba5-2fa2-409c-8192-1277dc5c9610,POST,200.0,HTTP/1.1,default,,1.0,127.9551,0.0,0.0,0.0,0.0,127.9551,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/payment/callback,POST,200.0,HTTP/1.1,default,,1.0,1.5602,0.0,0.0,0.0,0.0,1.5602,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/schedule/9,GET,200.0,HTTP/1.1,default,,1.0,4.3945,0.0,0.0,0.0,0.0,3.8823,0.5122,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/claim/lock,POST,201.0,HTTP/1.1,default,,1.0,4.4921,0.0,0.0,0.0,0.0,4.4921,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/booking/order/LBH-20250702103142032193400-afdafaf669f24500,GET,200.0,HTTP/1.1,default,,1.0,3.58,0.0,0.0,0.0,0.0,3.0183,0.5617,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/claim/entry/76d8e0d4-203c-442a-87f0-83ad740fbe4c,POST,200.0,HTTP/1.1,default,,1.0,133.9285,0.0,0.0,0.0,0.0,133.9285,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/schedule/12,GET,200.0,HTTP/1.1,default,,1.0,4.3204,0.0,0.0,0.0,0.0,4.3204,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/booking/order/LBH-20250702103142293979700-c7573c6cae77b166,GET,200.0,HTTP/1.1,default,,1.0,1.548,0.0,0.0,0.0,0.0,1.548,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/claim/entry/d7faec05-42c1-441a-ace7-f9b2e32a717f,POST,200.0,HTTP/1.1,default,,1.0,111.8347,0.0,0.0,0.0,0.0,111.8347,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/booking/order/MLB-20250702103142556039600-5e620acdd0e6bf8a,GET,200.0,HTTP/1.1,default,,1.0,1.7277,0.0,0.0,0.0,0.0,1.7277,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452304,http://localhost:8080/api/v1/schedule/11,GET,200.0,HTTP/1.1,default,,1.0,4.5194,0.0,0.0,0.0,0.0,4.5194,0.0,0.0,2025-07-02 17:31:44,,,,,,
1751452305,http://localhost:8080/api/v1/schedule/11,GET,200.0,HTTP/1.1,default,,1.0,5.0073,0.0,0.0,0.0,0.0,5.0073,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,unknown,unknown,unknown,,default,,,,,,,,,,,2025-07-02 17:31:45,1.0,1.0,1.0,1.0,1.0,1.0
1751452305,http://localhost:8080/api/v1/claim/entry/be8d7267-5baf-420f-b409-e5c8117d2d0a,POST,200.0,HTTP/1.1,default,,1.0,129.5534,0.0,0.0,0.0,0.0,129.5534,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/booking/order/LBH-20250702103142892300100-7fe34c2baf089047,GET,200.0,HTTP/1.1,default,,1.0,1.0443,0.0,0.0,0.0,0.0,1.0443,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/payment/callback,POST,200.0,HTTP/1.1,default,,1.0,7.9832,0.0,0.0,0.0,0.0,7.9832,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/schedules,GET,200.0,HTTP/1.1,default,,1.0,6.0531,0.0,0.0,0.0,0.0,6.0531,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/claim/lock,POST,201.0,HTTP/1.1,default,,1.0,4.9984,0.0,0.0,0.0,0.0,4.9984,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/claim/entry/0fccac42-0f16-4a83-8234-f4b5c9f07cfa,POST,200.0,HTTP/1.1,default,,1.0,116.4241,0.0,0.0,0.0,0.0,115.9075,0.5166,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/claim/entry/07ca1475-770c-448e-930a-6e147be45411,POST,200.0,HTTP/1.1,default,,1.0,123.7091,0.0,0.0,0.0,0.0,123.7091,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/booking/order/LBH-20250702103143219194900-e4b447126e55c6fe,GET,200.0,HTTP/1.1,default,,1.0,1.5475,0.0,0.0,0.0,0.0,1.5475,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/schedule/12,GET,200.0,HTTP/1.1,default,,1.0,3.2106,0.0,0.0,0.0,0.0,3.2106,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/claim/entry/67e65c8c-8ede-4b2f-ba2b-91636352cac9,POST,200.0,HTTP/1.1,default,,1.0,126.9968,0.0,0.0,0.0,0.0,126.9968,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/booking/order/LBH-20250702103143554680600-7fc1e6e2dd4093f0,GET,200.0,HTTP/1.1,default,,1.0,1.2739,0.0,0.0,0.0,0.0,1.2739,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452305,http://localhost:8080/api/v1/claim/entry/89181532-1169-4ab1-8c57-3fab978f279f,POST,200.0,HTTP/1.1,default,,1.0,115.2186,0.0,0.0,0.0,0.0,115.2186,0.0,0.0,2025-07-02 17:31:45,,,,,,
1751452306,http://localhost:8080/api/v1/schedules,GET,200.0,HTTP/1.1,default,,1.0,5.7006,0.0,0.0,0.0,0.0,5.7006,0.0,0.0,2025-07-02 17:31:46,,,,,,
1751452306,unknown,unknown,unknown,,default,,,,,,,,,,,2025-07-02 17:31:46,1.0,1.0,1.0,1.0,1.0,1.0
1751452306,http://localhost:8080/api/v1/payment/callback,POST,200.0,HTTP/1.1,default,,1.0,1.2303,0.0,0.0,0.0,0.0,1.2303,0.0,0.0,2025-07-02 17:31:46,,,,,,
1751452306,http://localhost:8080/api/v1/booking/order/LBH-20250702103143891529300-3ec0d42a364f4cd3,GET,200.0,HTTP/1.1,default,,1.0,2.125,0.0,0.0,0.0,0.0,1.6118,0.5132,0.0,2025-07-02 17:31:46,,,,,,
1751452306,http://localhost:8080/api/v1/claim/lock,POST,201.0,HTTP/1.1,default,,1.0,155.5139,0.0,0.0,0.0,0.0,155.5139,0.0,0.0,2025-07-02 17:31:46,,,,,,
1751452306,http://localhost:8080/api/v1/schedule/10,GET,200.0,HTTP/1.1,default,,1.0,3.5778,0.0,0.0,0.0,0.0,3.5778,0.0,0.0,2025-07-02 17:31:46,,,,,,
