metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1751530204,1.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
checks,1751530204,0.000000,claim entry success,,,,::Claim Entry,,,,default,,,,,,,
group_duration,1751530204,36.129400,,,,,::Claim Entry,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_duration,1751530204,79.180800,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_blocked,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_connecting,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_sending,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_waiting,1751530204,79.180800,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_receiving,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_failed,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
checks,1751530204,1.000000,load class success,,,,::Get Schedule by ID,,,,default,,,,,,,
group_duration,1751530204,79.180800,,,,,::Get Schedule by ID,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_duration,1751530204,53.374100,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_blocked,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_connecting,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_sending,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_waiting,1751530204,52.350000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_receiving,1751530204,1.024100,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_failed,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
checks,1751530204,1.000000,get booking success,,,,::Get Booking by Order ID,,,,default,,,,,,,
group_duration,1751530204,53.374100,,,,,::Get Booking by Order ID,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_duration,1751530204,66.202600,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_blocked,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_connecting,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_sending,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_waiting,1751530204,65.332400,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_receiving,1751530204,0.870200,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_failed,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
checks,1751530204,1.000000,payment callback success,,,,::Payment Callback,,,,default,,,,,,,
group_duration,1751530204,66.202600,,,,,::Payment Callback,,,,default,,,,,,,
data_sent,1751530204,1362.000000,,,,,,,,,default,,,,,,,
data_received,1751530204,4876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751530204,444.254900,,,,,,,,,default,,,,,,,
iterations,1751530204,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_duration,1751530204,114.088200,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_blocked,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_connecting,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_sending,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_waiting,1751530204,114.088200,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_receiving,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_failed,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
checks,1751530204,1.000000,claim lock success,,,,::Claim Lock,,,,default,,,,,,,
group_duration,1751530204,114.088200,,,,,::Claim Lock,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_duration,1751530204,46.203200,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_blocked,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_connecting,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_sending,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_waiting,1751530204,46.203200,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_receiving,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_failed,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
checks,1751530204,1.000000,load schedules success,,,,::Get Schedules,,,,default,,,,,,,
group_duration,1751530204,47.324900,,,,,::Get Schedules,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_duration,1751530204,39.873400,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_blocked,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_connecting,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_tls_handshaking,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_sending,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_waiting,1751530204,39.873400,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_receiving,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_failed,1751530204,1.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
checks,1751530204,0.000000,claim entry success,,,,::Claim Entry,,,,default,,,,,,,
group_duration,1751530204,41.791200,,,,,::Claim Entry,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_duration,1751530204,89.938700,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_blocked,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_connecting,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_sending,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_waiting,1751530204,89.938700,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_receiving,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_failed,1751530204,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_reqs,1751530204,1.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_duration,1751530204,49.269200,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_blocked,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_connecting,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_sending,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_waiting,1751530204,49.269200,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_receiving,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_failed,1751530204,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
checks,1751530204,1.000000,get booking success,,,,::Get Booking by Order ID,,,,default,,,,,,,
checks,1751530204,1.000000,load class success,,,,::Get Schedule by ID,,,,default,,,,,,,
group_duration,1751530204,90.676400,,,,,::Get Schedule by ID,,,,default,,,,,,,
group_duration,1751530204,50.006900,,,,,::Get Booking by Order ID,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_duration,1751530204,42.178900,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_blocked,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_connecting,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_sending,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_waiting,1751530204,42.178900,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_receiving,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_failed,1751530204,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
checks,1751530204,1.000000,payment callback success,,,,::Payment Callback,,,,default,,,,,,,
group_duration,1751530204,42.178900,,,,,::Payment Callback,,,,default,,,,,,,
data_sent,1751530204,1360.000000,,,,,,,,,default,,,,,,,
data_received,1751530204,4874.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751530204,388.380300,,,,,,,,,default,,,,,,,
iterations,1751530204,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_duration,1751530204,45.623200,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_blocked,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_connecting,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_sending,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_waiting,1751530204,45.623200,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_receiving,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_failed,1751530204,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
checks,1751530204,1.000000,load schedules success,,,,::Get Schedules,,,,default,,,,,,,
group_duration,1751530204,46.821100,,,,,::Get Schedules,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_duration,1751530204,89.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_blocked,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_connecting,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_tls_handshaking,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_sending,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_waiting,1751530204,87.802100,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_receiving,1751530204,1.197900,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_failed,1751530204,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
checks,1751530204,1.000000,claim lock success,,,,::Claim Lock,,,,default,,,,,,,
group_duration,1751530204,89.000000,,,,,::Claim Lock,,,,default,,,,,,,
http_reqs,1751530204,1.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_duration,1751530204,34.238200,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_blocked,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_connecting,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_tls_handshaking,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_sending,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_waiting,1751530204,34.238200,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_receiving,1751530204,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_failed,1751530204,1.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
checks,1751530204,0.000000,claim entry success,,,,::Claim Entry,,,,default,,,,,,,
group_duration,1751530204,35.449300,,,,,::Claim Entry,,,,default,,,,,,,
http_reqs,1751530205,1.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_duration,1751530205,88.073800,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_blocked,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_connecting,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_tls_handshaking,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_sending,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_waiting,1751530205,88.073800,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_receiving,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_failed,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
checks,1751530205,1.000000,load class success,,,,::Get Schedule by ID,,,,default,,,,,,,
group_duration,1751530205,88.603700,,,,,::Get Schedule by ID,,,,default,,,,,,,
http_reqs,1751530205,1.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_duration,1751530205,54.021400,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_blocked,1751530205,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_connecting,1751530205,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_tls_handshaking,1751530205,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_sending,1751530205,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_waiting,1751530205,54.021400,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_receiving,1751530205,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
http_req_failed,1751530205,0.000000,,,,true,::Get Booking by Order ID,GET,/booking/order/:id,HTTP/1.1,default,,200,,,/booking/order/:id,,
checks,1751530205,1.000000,get booking success,,,,::Get Booking by Order ID,,,,default,,,,,,,
group_duration,1751530205,55.214200,,,,,::Get Booking by Order ID,,,,default,,,,,,,
http_reqs,1751530205,1.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_duration,1751530205,41.407100,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_blocked,1751530205,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_connecting,1751530205,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_tls_handshaking,1751530205,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_sending,1751530205,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_waiting,1751530205,41.407100,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_receiving,1751530205,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
http_req_failed,1751530205,0.000000,,,,true,::Payment Callback,POST,/payment/callback,HTTP/1.1,default,,200,,,/payment/callback,,
checks,1751530205,1.000000,payment callback success,,,,::Payment Callback,,,,default,,,,,,,
group_duration,1751530205,41.800300,,,,,::Payment Callback,,,,default,,,,,,,
data_sent,1751530205,1360.000000,,,,,,,,,default,,,,,,,
data_received,1751530205,4876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751530205,359.465100,,,,,,,,,default,,,,,,,
iterations,1751530205,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751530205,1.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_duration,1751530205,93.537000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_blocked,1751530205,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_connecting,1751530205,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_tls_handshaking,1751530205,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_sending,1751530205,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_waiting,1751530205,92.864600,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_receiving,1751530205,0.672400,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_req_failed,1751530205,0.000000,,,,true,::Claim Lock,POST,/claim/lock,HTTP/1.1,default,,201,,,/claim/lock,,
http_reqs,1751530205,1.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_duration,1751530205,49.676900,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_blocked,1751530205,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_connecting,1751530205,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_tls_handshaking,1751530205,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_sending,1751530205,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_waiting,1751530205,49.004500,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_receiving,1751530205,0.672400,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
http_req_failed,1751530205,0.000000,,,,true,::Get Schedules,GET,/schedules,HTTP/1.1,default,,200,,,/schedules,,
checks,1751530205,1.000000,claim lock success,,,,::Claim Lock,,,,default,,,,,,,
group_duration,1751530205,93.537000,,,,,::Claim Lock,,,,default,,,,,,,
checks,1751530205,1.000000,load schedules success,,,,::Get Schedules,,,,default,,,,,,,
group_duration,1751530205,49.676900,,,,,::Get Schedules,,,,default,,,,,,,
http_reqs,1751530205,1.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_duration,1751530205,37.116500,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_blocked,1751530205,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_connecting,1751530205,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_tls_handshaking,1751530205,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_sending,1751530205,0.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_waiting,1751530205,36.661400,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_receiving,1751530205,0.455100,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
http_req_failed,1751530205,1.000000,,,1500,false,::Claim Entry,POST,/claim/entry/:sessionId,HTTP/1.1,default,,500,,,/claim/entry/:sessionId,,
checks,1751530205,0.000000,claim entry success,,,,::Claim Entry,,,,default,,,,,,,
group_duration,1751530205,37.783500,,,,,::Claim Entry,,,,default,,,,,,,
http_reqs,1751530205,1.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_duration,1751530205,85.701900,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_blocked,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_connecting,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_tls_handshaking,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_sending,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_waiting,1751530205,85.701900,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
http_req_receiving,1751530205,0.000000,,,,true,::Get Schedule by ID,GET,/schedule/:id,HTTP/1.1,default,,200,,,/schedule/:id,,
